timestamp,message
1766577618599,"{""function_name"":""cr2a-api"",""total_memory"":3008,""used_memory_max"":147,""rx_bytes"":5770,""tx_bytes"":6302,""total_network"":12072,""memory_utilization"":4,""fd_use"":15,""duration"":10,""cpu_total_time"":10,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577617510,""LambdaInsights"":{""ShareTelemetry"":true}},""threads_max"":14,""billed_duration"":11,""cold_start"":false,""agent_memory_max"":7,""tmp_max"":4211933184,""agent_version"":""1.0.660.0"",""cpu_system_time"":0,""fd_max"":1024,""tmp_used"":16793600,""cpu_user_time"":10,""request_id"":""4deef23a-bc56-4d87-9da4-a0b6acdc75da"",""tmp_free"":4195139584,""billed_mb_ms"":33088,""agent_memory_avg"":7,""event_type"":""performance""}"
1766577619674,"{""request_id"":""4d25c4f5-2a1d-4245-9f19-bad5eebaa4b7"",""billed_duration"":12,""agent_memory_avg"":7,""duration"":11,""total_network"":12072,""tx_bytes"":6302,""total_memory"":3008,""tmp_free"":4195139584,""tmp_used"":16793600,""function_name"":""cr2a-api"",""cpu_total_time"":20,""event_type"":""performance"",""threads_max"":14,""fd_max"":1024,""agent_memory_max"":7,""memory_utilization"":4,""rx_bytes"":5770,""cold_start"":false,""agent_version"":""1.0.660.0"",""tmp_max"":4211933184,""cpu_system_time"":0,""cpu_user_time"":20,""used_memory_max"":147,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577618599,""LambdaInsights"":{""ShareTelemetry"":true}},""billed_mb_ms"":36096,""fd_use"":15}"
1766577620751,"{""cpu_total_time"":10,""duration"":10,""tmp_free"":4195139584,""threads_max"":14,""total_memory"":3008,""cpu_system_time"":0,""tx_bytes"":8330,""function_name"":""cr2a-api"",""fd_use"":15,""tmp_max"":4211933184,""billed_mb_ms"":33088,""agent_version"":""1.0.660.0"",""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577619674,""LambdaInsights"":{""ShareTelemetry"":true}},""request_id"":""25318848-b01f-4846-9270-5f4c4ecbdb5f"",""cold_start"":false,""rx_bytes"":5769,""fd_max"":1024,""event_type"":""performance"",""tmp_used"":16793600,""agent_memory_avg"":7,""used_memory_max"":147,""total_network"":14099,""agent_memory_max"":7,""billed_duration"":11,""cpu_user_time"":10,""memory_utilization"":4}"
1766577621836,"{""tx_bytes"":11080,""billed_duration"":10,""tmp_max"":4211933184,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577620751,""LambdaInsights"":{""ShareTelemetry"":true}},""tmp_free"":4195139584,""tmp_used"":16793600,""fd_max"":1024,""agent_version"":""1.0.660.0"",""used_memory_max"":147,""total_network"":17345,""agent_memory_avg"":7,""billed_mb_ms"":30080,""total_memory"":3008,""duration"":9,""cpu_user_time"":0,""event_type"":""performance"",""cold_start"":false,""agent_memory_max"":7,""fd_use"":15,""cpu_total_time"":0,""function_name"":""cr2a-api"",""threads_max"":14,""request_id"":""8300c5d7-9ae9-4818-bc58-ef7a2e2b01b4"",""rx_bytes"":6265,""memory_utilization"":4,""cpu_system_time"":0}"
1766577622909,"{""event_type"":""performance"",""tmp_max"":4211933184,""rx_bytes"":5769,""total_network"":12071,""fd_max"":1024,""cpu_total_time"":30,""agent_memory_avg"":7,""total_memory"":3008,""fd_use"":15,""tmp_free"":4195139584,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577621836,""LambdaInsights"":{""ShareTelemetry"":true}},""agent_version"":""1.0.660.0"",""agent_memory_max"":7,""cpu_user_time"":10,""cpu_system_time"":20,""used_memory_max"":147,""threads_max"":14,""billed_duration"":11,""tx_bytes"":6302,""tmp_used"":16793600,""request_id"":""cd3cb9e4-f59e-4705-8bc1-2fb4cd737e51"",""cold_start"":false,""memory_utilization"":4,""function_name"":""cr2a-api"",""billed_mb_ms"":33088,""duration"":10}"
1766577624004,"{""tmp_max"":4211933184,""billed_mb_ms"":30080,""event_type"":""performance"",""used_memory_max"":147,""billed_duration"":10,""cold_start"":false,""threads_max"":14,""memory_utilization"":4,""tx_bytes"":6302,""request_id"":""ba754862-38e7-4720-93b1-3fa9a894eae0"",""total_network"":12071,""cpu_user_time"":0,""agent_memory_max"":7,""tmp_free"":4195139584,""fd_max"":1024,""function_name"":""cr2a-api"",""agent_memory_avg"":7,""fd_use"":15,""cpu_total_time"":0,""rx_bytes"":5769,""agent_version"":""1.0.660.0"",""cpu_system_time"":0,""tmp_used"":16793600,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577622909,""LambdaInsights"":{""ShareTelemetry"":true}},""total_memory"":3008,""duration"":9}"
1766577625093,"{""fd_use"":15,""function_name"":""cr2a-api"",""event_type"":""performance"",""agent_memory_avg"":7,""agent_version"":""1.0.660.0"",""tmp_used"":16793600,""request_id"":""68113e6b-96c3-496b-8449-f5f8b6b7498f"",""total_network"":12072,""memory_utilization"":4,""duration"":15,""used_memory_max"":147,""cpu_system_time"":0,""total_memory"":3008,""rx_bytes"":5770,""billed_mb_ms"":48128,""tx_bytes"":6302,""agent_memory_max"":7,""cpu_total_time"":20,""cpu_user_time"":20,""billed_duration"":16,""threads_max"":14,""fd_max"":1024,""tmp_free"":4195139584,""tmp_max"":4211933184,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577624004,""LambdaInsights"":{""ShareTelemetry"":true}},""cold_start"":false}"
1766577626194,"{""tmp_free"":4195139584,""agent_memory_max"":7,""tmp_used"":16793600,""memory_utilization"":4,""duration"":11,""cpu_system_time"":0,""rx_bytes"":6507,""fd_max"":1024,""billed_mb_ms"":36096,""total_network"":21926,""billed_duration"":12,""tmp_max"":4211933184,""request_id"":""d70e317d-8ea9-467f-bd4f-60a5aa89d341"",""agent_memory_avg"":7,""cpu_user_time"":0,""cpu_total_time"":0,""total_memory"":3008,""tx_bytes"":15419,""fd_use"":14,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577625093,""LambdaInsights"":{""ShareTelemetry"":true}},""cold_start"":false,""function_name"":""cr2a-api"",""agent_version"":""1.0.660.0"",""event_type"":""performance"",""used_memory_max"":147,""threads_max"":14}"
1766577627278,"{""tmp_used"":16793600,""total_memory"":3008,""fd_use"":14,""agent_memory_avg"":7,""tmp_max"":4211933184,""cold_start"":false,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577626194,""LambdaInsights"":{""ShareTelemetry"":true}},""cpu_system_time"":0,""cpu_user_time"":10,""event_type"":""performance"",""billed_mb_ms"":30080,""cpu_total_time"":10,""function_name"":""cr2a-api"",""agent_version"":""1.0.660.0"",""fd_max"":1024,""memory_utilization"":4,""tx_bytes"":4274,""duration"":9,""total_network"":10043,""request_id"":""819b3d33-9bfd-4567-876e-4489ef721470"",""billed_duration"":10,""agent_memory_max"":7,""threads_max"":14,""rx_bytes"":5769,""used_memory_max"":147,""tmp_free"":4195139584}"
1766577628352,"{""cpu_system_time"":0,""cpu_total_time"":0,""function_name"":""cr2a-api"",""agent_version"":""1.0.660.0"",""event_type"":""performance"",""tmp_free"":4195139584,""rx_bytes"":5770,""total_memory"":3008,""agent_memory_avg"":7,""fd_max"":1024,""fd_use"":14,""billed_mb_ms"":33088,""used_memory_max"":147,""billed_duration"":11,""memory_utilization"":4,""cpu_user_time"":0,""total_network"":12072,""tmp_max"":4211933184,""threads_max"":14,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577627278,""LambdaInsights"":{""ShareTelemetry"":true}},""cold_start"":false,""tx_bytes"":6302,""agent_memory_max"":7,""request_id"":""00c9994e-2293-4428-8b06-be7a9897d65a"",""tmp_used"":16793600,""duration"":10}"
1766577629445,"{""used_memory_max"":147,""billed_mb_ms"":33088,""cpu_system_time"":20,""agent_memory_avg"":7,""threads_max"":14,""tmp_free"":4195139584,""cold_start"":false,""cpu_user_time"":10,""fd_max"":1024,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577628352,""LambdaInsights"":{""ShareTelemetry"":true}},""function_name"":""cr2a-api"",""event_type"":""performance"",""tx_bytes"":6302,""rx_bytes"":5768,""memory_utilization"":4,""duration"":10,""tmp_used"":16793600,""total_memory"":3008,""cpu_total_time"":30,""tmp_max"":4211933184,""total_network"":12070,""request_id"":""6eea26ad-ca8a-4065-ad5d-31e8290ffbc6"",""billed_duration"":11,""agent_memory_max"":7,""fd_use"":14,""agent_version"":""1.0.660.0""}"
1766577630524,"{""cold_start"":false,""duration"":11,""threads_max"":15,""memory_utilization"":4,""total_memory"":3008,""cpu_system_time"":0,""request_id"":""5e0cfde8-e1fa-4d0e-a09d-3f6495c22a7c"",""agent_memory_avg"":7,""function_name"":""cr2a-api"",""event_type"":""performance"",""cpu_user_time"":10,""tx_bytes"":14486,""tmp_max"":4211933184,""billed_mb_ms"":36096,""fd_use"":15,""billed_duration"":12,""cpu_total_time"":10,""fd_max"":1024,""tmp_used"":16793600,""agent_memory_max"":7,""rx_bytes"":13671,""used_memory_max"":147,""total_network"":28157,""tmp_free"":4195139584,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577629445,""LambdaInsights"":{""ShareTelemetry"":true}},""agent_version"":""1.0.660.0""}"
1766577631600,"{""threads_max"":15,""tmp_max"":4211933184,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577630524,""LambdaInsights"":{""ShareTelemetry"":true}},""event_type"":""performance"",""tx_bytes"":6302,""agent_memory_max"":7,""total_memory"":3008,""billed_mb_ms"":36096,""tmp_free"":4195139584,""function_name"":""cr2a-api"",""rx_bytes"":5770,""used_memory_max"":147,""memory_utilization"":4,""cpu_total_time"":10,""billed_duration"":12,""cold_start"":false,""agent_memory_avg"":7,""fd_use"":15,""duration"":11,""tmp_used"":16793600,""request_id"":""d19a167b-421d-4874-bb1a-2c5a96189c71"",""total_network"":12072,""agent_version"":""1.0.660.0"",""cpu_system_time"":0,""fd_max"":1024,""cpu_user_time"":10}"
1766577632692,"{""tmp_max"":4211933184,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577631600,""LambdaInsights"":{""ShareTelemetry"":true}},""total_network"":12071,""cpu_system_time"":0,""cold_start"":false,""billed_duration"":11,""memory_utilization"":4,""fd_max"":1024,""rx_bytes"":5769,""agent_memory_avg"":7,""function_name"":""cr2a-api"",""threads_max"":15,""used_memory_max"":147,""fd_use"":15,""tmp_used"":16793600,""billed_mb_ms"":33088,""total_memory"":3008,""request_id"":""4cfcbbea-d706-4a91-bd13-c2ec341b63a9"",""agent_version"":""1.0.660.0"",""tx_bytes"":6302,""cpu_total_time"":20,""tmp_free"":4195139584,""event_type"":""performance"",""cpu_user_time"":20,""agent_memory_max"":7,""duration"":10}"
1766577633775,"{""billed_duration"":12,""duration"":11,""total_memory"":3008,""rx_bytes"":5770,""agent_memory_max"":7,""tmp_free"":4195139584,""memory_utilization"":4,""event_type"":""performance"",""agent_memory_avg"":7,""billed_mb_ms"":36096,""fd_use"":15,""agent_version"":""1.0.660.0"",""cpu_total_time"":10,""fd_max"":1024,""function_name"":""cr2a-api"",""cpu_user_time"":10,""cold_start"":false,""tx_bytes"":6302,""total_network"":12072,""tmp_used"":16793600,""request_id"":""01e0ddbd-a895-4dc6-abe6-8e5438f68246"",""tmp_max"":4211933184,""threads_max"":15,""used_memory_max"":147,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577632692,""LambdaInsights"":{""ShareTelemetry"":true}},""cpu_system_time"":0}"
1766577634857,"{""cpu_system_time"":10,""tx_bytes"":13109,""duration"":10,""fd_use"":15,""cold_start"":false,""tmp_free"":4195139584,""tmp_max"":4211933184,""total_memory"":3008,""memory_utilization"":4,""billed_duration"":11,""tmp_used"":16793600,""used_memory_max"":147,""cpu_total_time"":20,""agent_memory_max"":7,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577633775,""LambdaInsights"":{""ShareTelemetry"":true}},""agent_version"":""1.0.660.0"",""event_type"":""performance"",""fd_max"":1024,""threads_max"":15,""total_network"":19441,""request_id"":""6da0875e-041e-410e-877d-75642510afd4"",""billed_mb_ms"":33088,""function_name"":""cr2a-api"",""rx_bytes"":6332,""cpu_user_time"":10,""agent_memory_avg"":7}"
1766577635942,"{""billed_duration"":11,""cpu_user_time"":10,""agent_memory_avg"":7,""agent_memory_max"":7,""request_id"":""99c455fe-c2b3-4ff3-b3be-f4abd329f10f"",""used_memory_max"":147,""fd_max"":1024,""tx_bytes"":6302,""rx_bytes"":5770,""tmp_free"":4195139584,""total_network"":12072,""tmp_max"":4211933184,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577634856,""LambdaInsights"":{""ShareTelemetry"":true}},""tmp_used"":16793600,""cpu_system_time"":0,""threads_max"":15,""cold_start"":false,""agent_version"":""1.0.660.0"",""billed_mb_ms"":33088,""event_type"":""performance"",""cpu_total_time"":10,""duration"":10,""memory_utilization"":4,""total_memory"":3008,""function_name"":""cr2a-api"",""fd_use"":12}"
